bioma,id_nublada,id_limpia,nubes_porcentaje,nublado_B04,nublado_SCL,limpio_B04
pradera,S2B_MSIL2A_20231106T040949_R047_T48UWV_20241111T033310,S2A_MSIL2A_20231201T041121_R047_T48UWA_20231201T092248,21.579076,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WV/2023/11/06/S2B_MSIL2A_20231106T040949_N0510_R047_T48UWV_20241111T033310.SAFE/GRANULE/L2A_T48UWV_A034822_20231106T041324/IMG_DATA/R10m/T48UWV_20231106T040949_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WV/2023/11/06/S2B_MSIL2A_20231106T040949_N0510_R047_T48UWV_20241111T033310.SAFE/GRANULE/L2A_T48UWV_A034822_20231106T041324/IMG_DATA/R20m/T48UWV_20231106T040949_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WA/2023/12/01/S2A_MSIL2A_20231201T041121_N0509_R047_T48UWA_20231201T092248.SAFE/GRANULE/L2A_T48UWA_A044088_20231201T041120/IMG_DATA/R10m/T48UWA_20231201T041121_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
pradera,S2B_MSIL2A_20231106T040949_R047_T48UWV_20231106T082124,S2A_MSIL2A_20231201T041121_R047_T48UWA_20231201T092248,21.594653,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WV/2023/11/06/S2B_MSIL2A_20231106T040949_N0509_R047_T48UWV_20231106T082124.SAFE/GRANULE/L2A_T48UWV_A034822_20231106T041324/IMG_DATA/R10m/T48UWV_20231106T040949_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WV/2023/11/06/S2B_MSIL2A_20231106T040949_N0509_R047_T48UWV_20231106T082124.SAFE/GRANULE/L2A_T48UWV_A034822_20231106T041324/IMG_DATA/R20m/T48UWV_20231106T040949_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WA/2023/12/01/S2A_MSIL2A_20231201T041121_N0509_R047_T48UWA_20231201T092248.SAFE/GRANULE/L2A_T48UWA_A044088_20231201T041120/IMG_DATA/R10m/T48UWA_20231201T041121_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
pradera,S2B_MSIL2A_20231106T040949_R047_T48UVV_20241111T033310,S2A_MSIL2A_20231201T041121_R047_T48UWA_20231201T092248,53.110075,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/VV/2023/11/06/S2B_MSIL2A_20231106T040949_N0510_R047_T48UVV_20241111T033310.SAFE/GRANULE/L2A_T48UVV_A034822_20231106T041324/IMG_DATA/R10m/T48UVV_20231106T040949_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/VV/2023/11/06/S2B_MSIL2A_20231106T040949_N0510_R047_T48UVV_20241111T033310.SAFE/GRANULE/L2A_T48UVV_A034822_20231106T041324/IMG_DATA/R20m/T48UVV_20231106T040949_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WA/2023/12/01/S2A_MSIL2A_20231201T041121_N0509_R047_T48UWA_20231201T092248.SAFE/GRANULE/L2A_T48UWA_A044088_20231201T041120/IMG_DATA/R10m/T48UWA_20231201T041121_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
pradera,S2B_MSIL2A_20231106T040949_R047_T48UVV_20231106T082131,S2A_MSIL2A_20231201T041121_R047_T48UWA_20231201T092248,53.087461,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/VV/2023/11/06/S2B_MSIL2A_20231106T040949_N0509_R047_T48UVV_20231106T082131.SAFE/GRANULE/L2A_T48UVV_A034822_20231106T041324/IMG_DATA/R10m/T48UVV_20231106T040949_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/VV/2023/11/06/S2B_MSIL2A_20231106T040949_N0509_R047_T48UVV_20231106T082131.SAFE/GRANULE/L2A_T48UVV_A034822_20231106T041324/IMG_DATA/R20m/T48UVV_20231106T040949_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WA/2023/12/01/S2A_MSIL2A_20231201T041121_N0509_R047_T48UWA_20231201T092248.SAFE/GRANULE/L2A_T48UWA_A044088_20231201T041120/IMG_DATA/R10m/T48UWA_20231201T041121_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
pradera,S2A_MSIL2A_20231029T035851_R004_T48UWA_20231029T091342,S2A_MSIL2A_20231118T040031_R004_T48UWV_20240926T190118,49.997398,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WA/2023/10/29/S2A_MSIL2A_20231029T035851_N0509_R004_T48UWA_20231029T091342.SAFE/GRANULE/L2A_T48UWA_A043616_20231029T040115/IMG_DATA/R10m/T48UWA_20231029T035851_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WA/2023/10/29/S2A_MSIL2A_20231029T035851_N0509_R004_T48UWA_20231029T091342.SAFE/GRANULE/L2A_T48UWA_A043616_20231029T040115/IMG_DATA/R20m/T48UWA_20231029T035851_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WV/2023/11/18/S2A_MSIL2A_20231118T040031_N0510_R004_T48UWV_20240926T190118.SAFE/GRANULE/L2A_T48UWV_A043902_20231118T040034/IMG_DATA/R10m/T48UWV_20231118T040031_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
pradera,S2B_MSIL2A_20231024T035819_R004_T48UWA_20241107T044543,S2A_MSIL2A_20231118T040031_R004_T48UWV_20240926T190118,45.035085,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WA/2023/10/24/S2B_MSIL2A_20231024T035819_N0510_R004_T48UWA_20241107T044543.SAFE/GRANULE/L2A_T48UWA_A034636_20231024T040258/IMG_DATA/R10m/T48UWA_20231024T035819_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WA/2023/10/24/S2B_MSIL2A_20231024T035819_N0510_R004_T48UWA_20241107T044543.SAFE/GRANULE/L2A_T48UWA_A034636_20231024T040258/IMG_DATA/R20m/T48UWA_20231024T035819_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WV/2023/11/18/S2A_MSIL2A_20231118T040031_N0510_R004_T48UWV_20240926T190118.SAFE/GRANULE/L2A_T48UWV_A043902_20231118T040034/IMG_DATA/R10m/T48UWV_20231118T040031_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
pradera,S2B_MSIL2A_20231024T035819_R004_T48UWA_20231024T080920,S2A_MSIL2A_20231118T040031_R004_T48UWV_20240926T190118,44.982553,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WA/2023/10/24/S2B_MSIL2A_20231024T035819_N0509_R004_T48UWA_20231024T080920.SAFE/GRANULE/L2A_T48UWA_A034636_20231024T040258/IMG_DATA/R10m/T48UWA_20231024T035819_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WA/2023/10/24/S2B_MSIL2A_20231024T035819_N0509_R004_T48UWA_20231024T080920.SAFE/GRANULE/L2A_T48UWA_A034636_20231024T040258/IMG_DATA/R20m/T48UWA_20231024T035819_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WV/2023/11/18/S2A_MSIL2A_20231118T040031_N0510_R004_T48UWV_20240926T190118.SAFE/GRANULE/L2A_T48UWV_A043902_20231118T040034/IMG_DATA/R10m/T48UWV_20231118T040031_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
pradera,S2B_MSIL2A_20231024T035819_R004_T48UVA_20241107T044543,S2A_MSIL2A_20231118T040031_R004_T48UWV_20240926T190118,45.403007,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/VA/2023/10/24/S2B_MSIL2A_20231024T035819_N0510_R004_T48UVA_20241107T044543.SAFE/GRANULE/L2A_T48UVA_A034636_20231024T040258/IMG_DATA/R10m/T48UVA_20231024T035819_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/VA/2023/10/24/S2B_MSIL2A_20231024T035819_N0510_R004_T48UVA_20241107T044543.SAFE/GRANULE/L2A_T48UVA_A034636_20231024T040258/IMG_DATA/R20m/T48UVA_20231024T035819_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WV/2023/11/18/S2A_MSIL2A_20231118T040031_N0510_R004_T48UWV_20240926T190118.SAFE/GRANULE/L2A_T48UWV_A043902_20231118T040034/IMG_DATA/R10m/T48UWV_20231118T040031_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
pradera,S2B_MSIL2A_20231024T035819_R004_T48UVA_20231024T074555,S2A_MSIL2A_20231118T040031_R004_T48UWV_20240926T190118,45.394981,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/VA/2023/10/24/S2B_MSIL2A_20231024T035819_N0509_R004_T48UVA_20231024T074555.SAFE/GRANULE/L2A_T48UVA_A034636_20231024T040258/IMG_DATA/R10m/T48UVA_20231024T035819_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/VA/2023/10/24/S2B_MSIL2A_20231024T035819_N0509_R004_T48UVA_20231024T074555.SAFE/GRANULE/L2A_T48UVA_A034636_20231024T040258/IMG_DATA/R20m/T48UVA_20231024T035819_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WV/2023/11/18/S2A_MSIL2A_20231118T040031_N0510_R004_T48UWV_20240926T190118.SAFE/GRANULE/L2A_T48UWV_A043902_20231118T040034/IMG_DATA/R10m/T48UWV_20231118T040031_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
pradera,S2B_MSIL2A_20231007T040639_R047_T48UWA_20231007T092959,S2B_MSIL2A_20231027T040849_R047_T48UXB_20231027T072027,54.165775,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WA/2023/10/07/S2B_MSIL2A_20231007T040639_N0509_R047_T48UWA_20231007T092959.SAFE/GRANULE/L2A_T48UWA_A034393_20231007T040705/IMG_DATA/R10m/T48UWA_20231007T040639_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WA/2023/10/07/S2B_MSIL2A_20231007T040639_N0509_R047_T48UWA_20231007T092959.SAFE/GRANULE/L2A_T48UWA_A034393_20231007T040705/IMG_DATA/R20m/T48UWA_20231007T040639_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/XB/2023/10/27/S2B_MSIL2A_20231027T040849_N0509_R047_T48UXB_20231027T072027.SAFE/GRANULE/L2A_T48UXB_A034679_20231027T041124/IMG_DATA/R10m/T48UXB_20231027T040849_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
pradera,S2B_MSIL2A_20231007T040639_R047_T48UVV_20241108T231559,S2B_MSIL2A_20231027T040849_R047_T48UWV_20231027T081356,58.58438,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/VV/2023/10/07/S2B_MSIL2A_20231007T040639_N0510_R047_T48UVV_20241108T231559.SAFE/GRANULE/L2A_T48UVV_A034393_20231007T040705/IMG_DATA/R10m/T48UVV_20231007T040639_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/VV/2023/10/07/S2B_MSIL2A_20231007T040639_N0510_R047_T48UVV_20241108T231559.SAFE/GRANULE/L2A_T48UVV_A034393_20231007T040705/IMG_DATA/R20m/T48UVV_20231007T040639_SCL_20m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/48/U/WV/2023/10/27/S2B_MSIL2A_20231027T040849_N0509_R047_T48UWV_20231027T081356.SAFE/GRANULE/L2A_T48UWV_A034679_20231027T041124/IMG_DATA/R10m/T48UWV_20231027T040849_B04_10m.tif?st=2026-02-02T19%3A37%3A56Z&se=2026-02-03T20%3A22%3A56Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-03T19%3A09%3A28Z&ske=2026-02-10T19%3A09%3A28Z&sks=b&skv=2025-07-05&sig=bcXXVuoeeM6VBJl4oxpAbDtn/sYNGzrjV6dcegTyIIU%3D
